code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
600121,郑州煤电,煤炭开采,河南,7.2,10.15,10.15,1126061.75,472397.41,444159.09,44367.87,0.44,0.618,3.26,1.37,19980107,99853.53,0.98,-39.83,199.9,34.97,10.98,46200.0
000822,山东海化,化工原料,山东,10.03,8.95,8.95,430853.69,213346.67,174650.61,150700.81,1.68,0.765,3.16,2.43,19980703,8837.5,0.1,43.33,656.67,24.01,14.22,75450.0
300490,华自科技,电气设备,湖南,93.52,0.91,2.29,95275.47,59965.38,11950.71,23825.85,1.04,0.13,3.14,4.45,20151231,17474.2,0.76,1.29,-7.52,39.56,7.49,17168.0
002907,华森制药,化学制药,重庆,120.63,0.4,4.0,70735.78,40050.03,13501.01,36.72,0.0,0.232,1.54,24.21,20171020,17636.82,0.44,0.0,0.0,67.17,21.04,78250.0
300591,万里马,服饰,广东,74.81,1.09,3.12,88389.96,68553.72,14948.86,9534.82,0.31,0.073,1.41,5.17,20170110,2503.9,0.08,-14.59,-15.89,29.54,5.69,27538.0
000819,岳阳兴长,石油加工,湖南,0.0,2.71,2.71,81995.88,59217.63,17258.0,7040.56,0.26,-0.036,2.49,4.37,19970625,19668.43,0.72,16.55,-132.47,8.32,-0.62,31400.0
300632,光莆股份,半导体,福建,46.22,0.37,1.16,70002.61,46801.28,19529.01,18909.76,1.63,0.103,4.54,4.18,20170406,20846.18,1.8,33.47,4.14,28.04,10.26,11911.0
300737,科顺股份,其他建材,广东,37.16,1.53,6.11,240643.55,171179.17,26359.14,58892.38,0.96,0.274,3.15,4.31,20180125,29041.74,0.48,0.0,0.0,38.34,11.81,281200.0
002897,意华股份,元器件,浙江,38.89,0.27,1.07,153624.31,112498.31,27231.19,57790.38,5.42,0.69,10.31,3.47,20170907,36858.78,3.46,0.0,0.0,27.95,8.38,21180.0
300589,江龙船艇,船舶,广东,0.0,0.33,1.13,71049.11,42425.85,17439.61,8856.01,0.79,-0.016,2.74,8.6,20170113,9512.91,0.84,-15.12,-157.24,13.0,-3.18,13563.0
600207,安彩高科,元器件,河南,772.97,6.9,8.63,232798.72,109059.7,71565.28,288135.69,3.34,0.011,2.21,3.68,19990714,-223097.55,-2.59,6.01,-4.87,12.07,0.46,43800.0
000672,上峰水泥,水泥,甘肃,14.28,8.14,8.14,624103.44,265314.13,227190.45,-97110.06,-1.19,0.56,2.32,4.59,19961218,180510.67,2.22,37.93,456.55,32.35,15.5,73643.0
300501,海顺新材,广告包装,上海,37.15,0.24,0.67,68358.36,44200.82,9391.12,30570.28,4.55,0.703,9.1,3.83,20160204,20257.71,3.01,30.9,-0.73,36.62,17.6,8401.0
300668,杰恩设计,装修装饰,深圳,52.73,0.11,0.42,43057.98,32780.9,8409.98,20319.84,4.82,1.69,9.1,8.55,20170619,13094.15,3.11,36.51,52.47,51.99,24.91,8111.0
300509,新美星,专用机械,江苏,38.43,0.26,0.8,124456.17,93090.43,10042.38,30648.3,3.83,0.741,7.53,3.78,20160425,18811.57,2.35,10.22,-0.5,37.7,11.85,10800.0
000505,京粮控股,食品,海南,46.45,3.6,6.86,576836.75,357168.5,132274.06,159254.16,2.32,0.045,3.11,2.7,19921221,-26806.97,-0.39,20.78,4.63,7.35,1.66,33650.0
300181,佐力药业,中成药,浙江,86.16,3.97,6.09,215243.05,93378.38,60303.45,41196.1,0.68,0.074,2.23,2.87,20110222,27881.8,0.46,-5.49,-37.32,55.39,5.69,45900.0
002476,宝莫股份,化工原料,山东,0.0,5.78,6.12,144788.31,62021.13,36607.76,17737.01,0.29,-0.112,1.62,3.33,20100915,7272.06,0.12,-66.79,-462.11,7.41,-30.59,45000.0
603496,恒为科技,电脑设备,上海,45.84,0.25,1.0,75470.06,68643.18,5950.35,36088.59,3.61,0.67,6.55,5.18,20170607,16219.5,1.62,0.0,0.0,57.33,25.28,10200.0
603110,东方材料,染料涂料,浙江,39.37,0.26,1.03,47756.85,30151.75,11568.61,1820.18,0.18,0.58,4.29,5.33,20171013,22148.18,2.16,0.0,0.0,36.14,14.3,28303.0
600116,三峡水利,水力发电,重庆,23.28,9.93,9.93,496212.44,112484.86,271063.06,77162.86,0.78,0.346,2.76,2.91,19970804,86478.24,0.87,-3.17,48.45,32.26,28.2,64000.0
300620,光库科技,元器件,广东,57.37,0.22,0.88,56505.76,48170.98,1747.26,25831.32,2.94,0.73,5.41,7.22,20170310,11562.17,1.31,30.6,20.92,46.52,26.02,13009.0
300580,贝斯特,汽车配件,江苏,27.4,0.66,2.0,144090.88,82568.36,51088.21,68078.0,3.4,0.5,6.06,2.96,20170111,29982.6,1.5,23.22,18.45,37.75,20.04,22659.0
300151,昌红科技,机械基件,深圳,110.14,2.87,5.03,94481.17,61807.85,23053.52,11105.99,0.22,0.049,1.65,4.36,20101222,18760.92,0.37,-1.23,-15.43,25.54,5.98,35974.0
600980,北矿科技,元器件,北京,51.09,1.43,1.52,76544.59,50963.62,18739.65,27358.99,1.8,0.285,3.7,3.93,20040512,10066.35,0.66,9.63,17.19,30.09,9.93,26737.0
600491,龙元建设,建筑施工,浙江,24.67,9.48,12.62,3407274.5,2747924.75,51467.32,147842.81,1.17,0.289,4.47,2.13,20040524,226182.02,1.79,19.69,78.63,8.52,2.9,43079.0
300663,科蓝软件,软件服务,北京,0.0,0.33,1.34,100504.81,95675.75,207.8,37248.46,2.78,-0.56,4.38,6.87,20170608,5791.01,0.43,0.0,0.0,34.29,-21.19,15286.0
603636,南威软件,软件服务,福建,1269.94,5.23,5.27,240487.59,170402.98,16024.92,71442.05,1.35,0.002,3.16,3.79,20141230,40936.85,0.78,-9.65,108.69,39.04,2.28,34899.0
300628,亿联网络,通信设备,福建,32.04,0.37,1.49,286555.59,274086.88,1734.29,152470.25,10.21,3.49,19.11,7.15,20170317,102945.3,6.89,0.0,0.0,62.84,44.88,20188.0
300726,宏达电子,元器件,湖南,65.18,0.4,4.0,100780.3,80427.53,8466.57,30503.05,0.76,0.366,2.53,12.58,20171121,23141.2,0.58,0.0,0.0,70.73,39.73,79196.0
603612,索通发展,矿物制品,山东,17.93,0.6,2.43,442961.91,211930.97,142450.38,109865.05,4.52,2.66,9.75,4.14,20170718,104452.3,4.3,66.94,516.06,29.31,16.69,28676.0
002237,恒邦股份,黄金,山东,22.67,8.36,9.1,1306169.88,859510.63,347016.59,98178.61,1.08,0.135,4.85,2.53,20080520,214353.41,2.35,-6.31,74.47,7.87,2.66,64660.0
600579,天华院,化工机械,山东,0.0,4.11,4.11,159967.75,118093.25,19988.99,158476.55,3.86,-0.114,2.82,3.29,20020809,-86759.34,-2.11,-7.46,-847.43,14.66,-10.52,21571.0
600983,惠而浦,家用电器,安徽,0.0,5.33,7.66,840521.81,562052.13,89204.96,124090.11,1.62,-0.074,5.13,1.03,20040727,165225.23,2.16,-3.57,-123.43,19.28,-1.15,27318.0
603711,香飘飘,软饮料,浙江,84.83,0.4,4.0,214295.91,121657.47,60376.19,0.0,0.0,0.205,3.43,6.75,20171130,82702.07,2.07,0.0,0.0,38.34,6.11,39802.0
000852,石化机械,化工机械,湖北,565.52,5.98,5.98,699699.06,542522.56,130749.72,98809.59,1.65,0.016,2.94,3.03,19981126,-1570.87,-0.03,15.96,101.14,20.27,0.24,55334.0
300548,博创科技,元器件,浙江,47.86,0.34,0.83,68719.53,52638.43,9661.0,22474.92,2.72,0.965,7.48,6.18,20161012,26938.53,3.26,9.95,17.52,35.06,22.85,12600.0
002428,云南锗业,小金属,云南,871.94,6.44,6.53,196939.13,54192.73,92447.9,32846.96,0.5,0.013,2.27,4.98,20100608,41469.4,0.63,55.63,108.2,18.04,1.82,51200.0
600703,三安光电,半导体,湖北,28.02,40.78,40.78,2459086.25,1069533.0,777871.19,707753.69,1.74,0.583,4.66,4.68,19960528,744970.44,1.83,40.05,58.96,48.34,37.84,52813.0
600552,凯盛科技,玻璃,安徽,43.58,7.41,7.67,566583.25,369752.69,120349.35,97152.4,1.27,0.118,3.11,2.2,20021108,61855.46,0.81,31.6,43.18,14.64,3.46,24688.0
300341,麦迪电气,电气设备,福建,27.4,3.71,5.1,129465.92,79764.22,21616.92,8170.9,0.16,0.255,2.14,3.28,20120726,43194.76,0.85,8.7,14.65,41.77,16.38,17200.0
603628,清源股份,电气设备,福建,48.01,0.89,2.74,195369.67,125443.67,60958.7,39603.45,1.45,0.175,3.41,3.29,20170112,24706.07,0.9,20.38,-1.45,22.77,7.68,29380.0
603055,台华新材,纺织,浙江,21.38,0.68,5.48,330643.28,174774.27,121700.0,72129.5,1.32,0.74,4.17,3.43,20170921,99255.9,1.81,21.6,61.07,27.69,13.43,26800.0
600260,凯乐科技,通信设备,湖北,26.72,5.39,7.09,1861819.25,1569580.75,86531.74,211148.47,2.98,1.08,6.63,4.2,20000706,150183.52,2.12,79.78,305.85,11.58,4.89,29400.0
002091,江苏国泰,商贸代理,江苏,14.1,9.68,15.76,1857128.63,1545237.88,140084.17,321928.91,2.04,0.39,4.38,1.63,20061208,178666.5,1.13,16.08,56.38,11.28,2.33,48548.0
300377,赢时胜,软件服务,深圳,99.35,5.1,7.42,275695.53,134277.81,8984.57,159481.34,2.15,0.112,3.47,4.29,20140127,24352.47,0.33,36.67,170.27,80.64,26.69,68570.0
601678,滨化股份,化工原料,山东,9.18,15.44,15.44,1057409.13,242296.55,430595.19,127384.57,0.82,0.172,3.7,1.7,20100223,272725.34,1.77,11.96,50.72,29.46,14.86,44310.0
601216,君正集团,化工原料,内蒙,17.81,84.38,84.38,2076141.25,668039.88,690280.19,27427.05,0.03,0.191,1.8,2.52,20110222,613820.38,0.73,41.41,62.4,41.62,29.14,118400.0
600618,氯碱化工,化工原料,上海,16.79,7.5,11.56,474875.59,157940.52,176236.22,167427.09,1.45,0.147,2.67,3.69,19921113,23613.39,0.2,4.87,190.24,14.45,10.56,85400.0
300540,深冷股份,专用机械,四川,113.84,0.43,0.8,90413.15,84696.34,1579.06,33366.78,4.17,0.13,7.98,2.47,20160823,19385.42,2.42,-38.54,-70.71,23.78,6.5,12015.0
002909,集泰股份,化工原料,广东,43.12,0.3,1.2,62304.0,41796.75,9150.53,7847.68,0.65,0.309,4.04,4.39,20171026,9272.61,0.77,0.0,0.0,29.69,6.79,26270.0
603933,睿能科技,纺织机械,福建,24.71,0.26,1.03,142117.73,132888.5,5574.71,49808.84,4.85,0.38,9.75,3.85,20170706,39522.55,3.85,2.32,-4.66,20.28,8.55,13427.0
300581,晨曦航空,航空,陕西,94.38,0.31,0.9,65717.03,57939.67,4437.58,22595.64,2.5,0.249,6.18,5.08,20161220,18367.9,2.03,-0.45,4.15,48.15,19.73,10000.0
300051,三五互联,互联网,福建,60.39,2.45,3.68,152431.13,29130.6,51775.15,54087.78,1.47,0.183,2.66,4.15,20100211,6955.08,0.19,4.5,18.3,73.48,20.67,47400.0
300511,雪榕生物,种植业,上海,11.1,1.0,2.29,378445.75,53936.06,241003.09,60614.2,2.65,0.491,6.58,3.31,20160504,64971.23,2.84,106.35,132.28,27.9,20.7,17349.0
603139,康惠制药,中成药,陕西,48.18,0.25,1.0,94826.35,81229.31,5390.8,41201.68,4.13,0.41,8.85,2.64,20170421,33866.51,3.39,0.0,0.0,57.1,15.64,13137.0
002901,大博医疗,医疗保健,福建,55.01,0.4,4.0,128194.11,100067.38,19247.01,41211.75,1.03,0.54,2.89,13.34,20170922,31030.38,0.78,0.0,0.0,82.52,47.65,77749.0
002871,伟隆股份,机械基件,山东,38.74,0.17,0.68,63025.23,47562.51,11729.11,27175.6,4.0,0.74,8.12,4.08,20170511,17105.2,2.52,0.0,0.0,42.75,21.53,8543.0
002879,长缆科技,电气设备,湖南,34.12,0.35,1.38,168755.56,143914.11,18296.42,76383.56,5.54,1.03,10.12,2.96,20170707,43064.55,3.12,12.87,4.98,54.73,19.61,18500.0
603856,东宏股份,塑料,山东,27.43,0.49,1.97,172602.02,138362.13,21703.1,71306.38,3.62,0.78,7.26,2.33,20171106,46720.48,2.37,34.06,24.76,22.14,8.09,21534.0
002318,久立特材,特种钢,浙江,37.28,8.16,8.42,395430.19,202790.06,162312.97,67242.1,0.8,0.128,3.17,2.01,20091211,103015.95,1.22,-1.69,0.91,21.62,5.41,57259.0
002160,常铝股份,铝,江苏,30.59,4.72,7.24,622252.69,297916.59,151107.36,218265.63,3.01,0.153,4.53,1.37,20070821,27155.9,0.37,40.03,56.07,17.64,3.84,50000.0
600109,国金证券,证券,四川,20.87,30.24,30.24,4209322.0,0.0,11220.96,784270.38,2.59,0.397,6.23,1.33,19970807,506445.06,1.67,-6.01,-7.49,0.0,27.36,148258.0
300177,中海达,通信设备,广东,106.38,3.17,4.47,234271.92,148895.63,18621.82,86232.81,1.93,0.09,3.77,3.38,20110215,35891.55,0.8,30.54,86.95,48.54,6.26,49183.0
002889,东方嘉盛,仓储物流,深圳,28.23,0.35,1.38,741289.69,711367.88,22474.17,48426.28,3.51,0.83,9.19,2.74,20170731,59390.7,4.3,0.0,0.0,2.35,1.46,20210.0
603709,中源家居,家居用品,浙江,29.72,0.2,0.8,46127.93,25590.78,12527.7,1079.18,0.13,1.38,2.86,10.75,20180208,8420.71,1.05,32.58,12.92,28.3,10.54,13800.0
300710,万隆光电,通信设备,浙江,40.66,0.18,0.69,46719.37,42452.92,2643.13,11356.53,1.66,0.83,6.61,5.08,20171019,15620.62,2.28,0.0,0.0,32.77,12.66,35018.0
300588,熙菱信息,软件服务,新疆,68.63,0.37,1.0,84675.42,79111.96,736.22,9448.85,0.94,0.355,3.8,8.54,20170105,13293.88,1.33,35.56,85.39,24.81,7.47,10945.0
600338,西藏珠峰,铅锌,西藏,16.56,1.58,6.53,323530.09,183947.02,96003.95,2236.43,0.03,1.705,2.61,10.82,20001227,162327.31,2.49,67.02,71.26,72.55,45.15,19000.0
002432,九安医疗,医疗保健,天津,0.0,4.33,4.33,214149.45,121867.52,19571.84,115957.97,2.68,-0.202,3.05,3.01,20100610,-16103.34,-0.37,39.81,11.28,31.43,-18.39,72600.0
300696,爱乐达,航空,四川,87.52,0.17,0.69,72619.96,53274.55,14581.25,48251.71,7.0,0.71,10.13,6.37,20170822,9670.87,1.4,0.0,0.0,71.14,52.0,15367.0
600588,用友网络,软件服务,北京,130.92,14.41,14.64,1403398.0,727929.44,209777.45,221901.75,1.52,0.266,3.99,8.71,20010518,149503.38,1.02,24.06,97.11,71.43,6.13,64746.0
002012,凯恩股份,造纸,浙江,113.34,4.68,4.68,177738.52,96537.03,56808.78,27219.95,0.58,0.065,2.59,2.87,20040705,39898.01,0.85,9.1,252.33,24.47,2.98,32900.0
600302,标准股份,纺织机械,陕西,0.0,3.46,3.46,165298.23,129208.46,19146.88,34744.48,1.0,-0.002,3.51,1.48,20001213,29154.66,0.84,22.56,97.75,23.47,-0.16,19943.0
603922,金鸿顺,汽车配件,江苏,29.89,0.32,1.28,121764.9,74649.36,24920.25,23127.74,1.81,0.76,6.04,3.75,20171023,22972.01,1.79,0.0,0.0,23.56,9.55,34005.0
300587,天铁股份,橡胶,浙江,35.7,0.42,1.06,90299.71,72587.18,7389.81,47284.48,4.44,0.46,7.89,2.69,20170105,21776.06,2.04,5.86,1.39,63.54,23.24,10621.0
603161,科华控股,汽车配件,江苏,30.02,0.33,1.33,210017.72,96731.7,68990.43,23224.47,1.74,1.07,6.58,3.65,20180105,28795.47,2.16,24.78,6.21,31.08,11.62,20700.0
300065,海兰信,软件服务,北京,65.8,2.74,3.62,214925.16,147978.11,7116.58,66926.45,1.85,0.202,3.31,5.35,20100326,13832.7,0.38,10.93,45.31,47.24,14.78,21717.0
300689,澄天伟业,元器件,深圳,45.28,0.17,0.68,59502.82,38159.35,18233.74,25023.74,3.68,0.77,7.88,4.61,20170809,20285.0,2.98,0.0,0.0,36.29,18.99,11854.0
603970,中农立华,其他商业,北京,34.77,0.33,1.33,239227.95,214653.55,5559.5,540.77,0.04,0.544,3.78,6.68,20171116,21996.17,1.65,0.0,0.0,11.33,2.51,35402.0
300286,安科瑞,电器仪表,上海,24.63,1.66,2.17,88406.06,61824.48,18164.01,21699.21,1.0,0.436,3.1,3.46,20120113,29060.8,1.34,23.08,18.04,53.61,23.33,10587.0
300414,中光防雷,元器件,四川,93.24,0.84,1.71,96718.18,82901.55,6622.06,27226.39,1.59,0.225,4.71,4.46,20150513,32090.75,1.88,15.19,-33.37,31.12,10.57,14700.0
300617,安靠智电,电气设备,江苏,35.17,0.24,0.67,101857.82,76636.95,18951.82,43647.55,6.55,1.22,12.19,3.45,20170228,27321.63,4.1,11.06,9.95,44.35,22.19,12100.0
002900,哈三联,化学制药,黑龙江,34.14,0.53,2.11,218374.66,135898.92,68163.18,116598.36,5.52,1.06,8.69,3.37,20170922,39189.78,1.86,50.99,3.36,74.17,15.76,38400.0
300533,冰川网络,软件服务,深圳,51.12,0.36,1.0,168340.27,164703.44,698.06,87977.78,8.8,0.668,14.85,3.07,20160818,45597.84,4.56,-21.47,-42.04,87.89,29.72,17462.0
300200,高盟新材,化工原料,北京,34.78,2.03,2.61,172405.81,70816.21,28341.6,104295.36,4.0,0.21,5.6,1.52,20110407,12759.01,0.49,61.77,-7.64,24.84,8.16,11977.0
002293,罗莱生活,纺织,江苏,25.87,6.99,7.45,458353.34,314029.31,38153.9,36708.46,0.49,0.44,4.29,3.35,20090910,156992.7,2.11,47.67,19.68,44.26,9.76,36375.0
300526,中潜股份,专用机械,广东,59.84,0.6,1.71,78667.57,22997.17,7618.03,8742.91,0.51,0.2,3.06,5.05,20160802,22937.06,1.34,5.95,43.56,31.6,11.81,17649.0
603595,东尼电子,元器件,浙江,64.54,0.25,1.02,123730.97,74502.65,41724.39,44257.76,4.34,2.03,7.15,15.34,20170712,23748.34,2.33,119.0,173.27,41.46,23.87,4449.0
002369,卓翼科技,通信设备,深圳,299.71,4.2,5.81,339044.44,172945.55,93482.56,128657.27,2.21,0.02,3.66,2.27,20100316,17681.47,0.3,-6.23,26.31,9.16,0.65,39000.0
600711,盛屯矿业,小金属,福建,25.03,14.97,16.77,1279606.88,727245.19,75422.52,323693.13,1.93,0.1,3.69,2.51,19960531,119603.95,0.71,81.6,64.44,4.81,2.66,106691.0
601198,东兴证券,证券,北京,30.24,27.58,27.58,6996145.5,0.0,25017.26,976207.5,3.54,0.336,6.89,1.97,20150226,407204.03,1.48,0.97,-15.51,0.0,37.69,115564.0
603289,泰瑞机器,专用机械,浙江,40.99,0.51,2.04,127672.56,106224.02,15128.5,37586.9,1.84,0.52,4.35,3.86,20171031,27350.06,1.34,37.31,13.41,30.47,11.88,26000.0
002197,证通电子,电器仪表,深圳,156.42,4.35,5.15,580675.94,366228.53,79055.3,178763.67,3.47,0.04,5.36,1.75,20071218,39641.68,0.77,16.28,-27.27,27.1,2.09,50922.0
300565,科信技术,通信设备,深圳,55.86,0.55,1.6,111085.4,92719.6,1844.05,30412.7,1.9,0.252,4.66,4.03,20161122,23738.75,1.48,-5.7,-26.82,34.91,8.4,22156.0
600278,东方创业,商贸代理,上海,30.11,5.22,5.22,853529.63,510873.09,94329.21,96162.06,1.84,0.332,7.79,1.28,20000712,119568.07,2.29,1.46,16.14,5.55,1.1,29500.0
300644,南京聚隆,塑料,江苏,47.06,0.16,0.64,82547.78,60597.23,18706.01,7448.47,1.16,0.882,8.83,4.7,20180206,25969.65,4.06,13.33,-28.26,17.55,5.51,31946.0
002738,中矿资源,建筑施工,北京,78.77,1.31,1.92,100794.28,71347.75,20187.77,26822.89,1.39,0.285,3.51,6.4,20141230,40385.6,2.1,50.48,2.59,31.64,10.13,14000.0
600634,富控互动,互联网,上海,49.86,5.76,5.76,654017.44,366004.97,2749.05,193459.88,3.36,0.117,5.15,1.52,19930304,39187.15,0.68,-72.23,62.32,81.69,10.87,37100.0
002847,盐津铺子,食品,湖南,43.49,0.35,1.24,86394.78,42152.62,28540.26,28964.47,2.34,0.45,4.7,5.34,20170208,15336.55,1.24,11.21,-13.48,47.74,9.83,21273.0
002136,安 纳 达,化工原料,安徽,15.47,2.14,2.15,99021.99,37050.21,57023.9,35026.01,1.63,0.762,3.1,3.8,20070530,8107.28,0.38,39.51,285.24,22.78,14.33,26911.0
600755,厦门国贸,商贸代理,福建,7.0,18.16,18.16,8192813.0,7161934.5,127737.13,269903.5,1.49,0.8,6.13,1.35,19961003,590626.0,3.25,65.23,104.98,4.75,1.47,163930.0
603127,昭衍新药,医疗保健,北京,82.24,0.21,0.82,94087.4,59744.91,22819.8,26104.34,3.19,1.12,6.81,11.28,20170825,20276.6,2.48,24.6,47.89,56.27,25.37,8206.0
600216,浙江医药,化学制药,浙江,73.22,9.47,9.66,946474.19,428941.81,343359.28,113542.11,1.18,0.14,7.57,1.76,19991021,385292.25,3.99,-1.38,-67.55,24.69,3.35,49000.0
603978,深圳新星,铝,深圳,56.14,0.2,0.8,160043.27,98281.15,41915.01,66081.53,8.26,1.57,16.48,4.45,20170807,53845.75,6.73,27.1,-21.28,21.5,10.36,8987.0
300208,恒顺众昇,电气设备,山东,20.39,5.79,7.66,359811.13,252806.3,17226.88,21011.67,0.27,0.409,2.48,4.49,20110426,90075.1,1.18,35.05,49.31,41.3,27.58,29925.0
300611,美力科技,机械基件,浙江,45.18,0.68,1.79,85523.71,45036.23,29762.55,27514.13,1.54,0.266,3.77,3.19,20170220,19804.3,1.11,11.77,-13.91,33.41,11.87,16000.0
300682,朗新科技,软件服务,江苏,62.36,0.45,4.17,164502.61,152017.67,1233.15,45222.1,1.09,0.37,2.78,7.49,20170801,38198.69,0.92,4.46,13.97,50.46,17.77,19000.0
300569,天能重工,专用机械,山东,35.05,1.01,1.5,247479.27,166453.42,47059.34,90081.38,6.0,0.637,11.17,2.0,20161125,57444.7,3.83,-23.19,-44.22,25.29,12.95,16600.0
002329,皇氏集团,乳制品,广西,31.21,5.66,8.38,568348.06,250619.8,65865.63,117533.13,1.4,0.135,3.35,1.68,20100106,74569.06,0.89,-4.89,-14.73,32.39,7.46,93488.0
603106,恒银金融,电脑设备,天津,44.74,0.7,2.8,233271.3,210673.47,16312.61,98290.57,3.51,0.66,5.65,4.22,20170920,28808.22,1.03,26.99,3.69,34.08,10.05,31500.0
300330,华虹计通,软件服务,上海,295.67,1.68,1.68,51360.31,40252.93,10531.0,19031.35,1.13,0.035,2.31,4.53,20120619,1724.35,0.1,67.2,120.55,22.88,2.66,11174.0
002837,英维克,专用机械,深圳,43.8,0.67,2.03,125777.5,116978.38,1374.58,25893.15,1.28,0.43,3.33,5.56,20161229,26805.8,1.32,51.86,19.22,34.34,10.88,18800.0
300531,优博讯,软件服务,深圳,80.42,1.22,2.8,80558.56,67624.53,1013.07,2743.65,0.1,0.145,2.1,7.41,20160809,27088.05,0.97,32.22,9.03,37.43,14.5,22845.0
300670,大烨智能,电气设备,江苏,67.32,0.27,1.08,69398.42,59512.13,6638.05,29081.6,2.69,0.37,5.31,5.2,20170703,14113.52,1.31,0.0,0.0,31.06,15.77,12740.0
603499,翔港科技,广告包装,上海,47.68,0.25,1.0,69012.61,38849.68,22392.51,30308.35,3.03,0.132,5.36,4.7,20171016,11861.42,1.19,0.0,0.0,23.56,15.96,14258.0
002812,创新股份,广告包装,云南,93.72,1.26,2.73,203798.81,143173.3,49916.01,104770.28,3.84,0.571,6.06,8.83,20160914,44501.56,1.63,6.47,-5.72,26.86,12.78,7002.0
300494,盛天网络,互联网,湖北,42.31,0.86,2.4,97898.5,87388.53,4942.14,33687.71,1.4,0.264,3.9,3.82,20151231,30047.27,1.25,18.51,-8.71,52.66,22.59,25342.0
603136,天目湖,旅游景点,江苏,27.68,0.2,0.8,131533.55,42980.46,75561.21,35576.37,4.45,1.3,9.39,3.85,20170927,28497.36,3.56,0.0,0.0,68.22,22.31,19990.0
300582,英飞特,半导体,浙江,72.86,1.21,2.03,136238.97,45586.1,56919.2,55463.01,2.74,0.149,4.59,3.15,20161228,20920.55,1.03,18.08,-34.88,30.55,5.69,20097.0
300713,英可瑞,电气设备,深圳,42.4,0.11,0.53,90883.86,85602.25,803.9,44877.93,8.45,1.9,13.38,5.02,20171101,18766.06,3.53,-2.13,-13.78,40.57,22.14,11970.0
002693,双成药业,化学制药,海南,0.0,4.03,4.05,134617.66,31605.8,39839.4,33829.71,0.84,-0.024,1.46,4.32,20120808,-20243.97,-0.5,58.97,95.69,65.37,-5.99,41311.0
300664,鹏鹞环保,环境保护,江苏,34.13,0.8,4.8,366330.94,73137.24,0.0,0.0,0.0,0.426,5.55,3.5,20180105,0.0,0.0,0.0,0.0,0.0,34.0,65566.0
601086,国芳集团,百货,甘肃,50.89,1.6,6.66,265835.09,99810.8,99539.28,32608.55,0.49,0.22,2.65,3.48,20170929,42523.12,0.64,2.19,31.68,17.65,4.17,59500.0
002771,真视通,软件服务,北京,42.15,0.72,1.62,115356.42,99364.88,13428.3,19997.5,1.24,0.429,3.99,4.53,20150629,26123.17,1.62,3.03,0.36,25.44,8.46,16800.0
603829,洛凯股份,电气设备,江苏,47.62,0.4,1.6,61186.76,38010.1,12431.8,12584.96,0.79,0.33,2.85,5.59,20171017,8523.05,0.53,0.0,0.0,22.41,11.15,39079.0
603186,华正新材,元器件,浙江,29.46,0.74,1.31,176392.81,109245.2,30084.48,18870.24,1.44,0.716,4.77,4.42,20170103,26963.89,2.06,21.12,10.38,20.82,6.18,10726.0
002509,天广中茂,专用机械,福建,21.3,16.19,24.92,832673.06,556947.06,78434.42,122469.4,0.49,0.166,2.05,2.3,20101123,106966.77,0.43,64.58,58.5,27.19,15.97,13550.0
002110,三钢闽光,普钢,福建,5.82,9.91,13.74,1575126.88,818969.06,651149.25,458222.59,3.34,2.905,8.02,2.11,20070126,440331.84,3.21,59.09,330.61,26.1,17.76,47351.0
300354,东华测试,电器仪表,江苏,827.18,0.73,1.38,38470.78,24574.52,6375.35,11112.37,0.8,0.01,2.5,4.39,20120920,7954.55,0.57,2.32,20.28,57.73,1.66,9942.0
601369,陕鼓动力,机械基件,陕西,40.37,16.39,16.39,1531093.25,1224122.75,124379.88,186201.81,1.14,0.154,3.71,2.23,20100428,155731.84,0.95,4.67,21.32,23.43,9.01,34399.0
000555,神州信息,软件服务,深圳,117.5,9.15,9.63,954241.38,643072.88,59958.76,222871.02,2.31,0.031,5.11,2.82,19940408,163300.72,1.69,37.24,59.53,19.84,1.33,79727.0
300579,数字认证,软件服务,北京,50.23,0.29,0.8,93134.61,87104.88,1631.1,24225.42,3.03,1.053,6.82,7.76,20161223,19844.76,2.48,16.68,40.5,58.19,16.21,10300.0
002801,微光股份,电气设备,浙江,31.8,0.29,1.18,97942.6,82664.5,11602.32,23619.71,2.0,0.909,7.09,4.08,20160622,44671.87,3.77,28.94,7.63,29.97,18.91,13138.0
